"Market", "Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"NYSE","CPT","Camden Property Trust","78.77","$6.89B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cpt",
"NYSE","CCJ","Cameco Corporation","8.13","$3.22B","1996","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ccj",
"NYSE","CPB","Campbell Soup Company","53.74","$16.55B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/cpb",
"NYSE","CM","Canadian Imperial Bank of Commerce","75.82","$29.95B","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/cm",
"NYSE","CNI","Canadian National Railway Company","67","$51.65B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/cni",
"NYSE","CNQ","Canadian Natural Resources Limited","32.53","$35.88B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cnq",
"NYSE","CP","Canadian Pacific Railway Limited","154.74","$22.74B","n/a","Transportation","Railroads","http://www.nasdaq.com/symbol/cp",
"NYSE","CAJ","Canon, Inc.","29.01","$31.68B","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/caj",
"NYSE","CMN","Cantel Medical Corp.","78.46","$3.27B","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/cmn",
"NYSE","COF","Capital One Financial Corporation","73.7","$37.3B","1994","Finance","Major Banks","http://www.nasdaq.com/symbol/cof",
"NYSE","COF.WS","Capital One Financial Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof.ws",
"NYSE","COF^C","Capital One Financial Corporation","27.11","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cof^c",
"NYSE","COF^D","Capital One Financial Corporation","28.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^d",
"NYSE","COF^F","Capital One Financial Corporation","27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^f",
"NYSE","COF^G","Capital One Financial Corporation","25.54","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^g",
"NYSE","COF^P","Capital One Financial Corporation","25.8027","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cof^p",
"NYSE","CSU","Capital Senior Living Corporation","16.52","$495.57M","1997","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/csu",
"NYSE","BXMT","Capital Trust, Inc.","28.62","$2.69B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/bxmt",
"NYSE","CLA","Capitala Finance Corp.","25.82","n/a","2014","n/a","n/a","http://www.nasdaq.com/symbol/cla",
"NYSE","CMO","Capstead Mortgage Corporation","9.06","$869.66M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmo",
"NYSE","CMO^E","Capstead Mortgage Corporation","25.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cmo^e",
"NYSE","CRR","Carbo Ceramics, Inc.","11.62","$273.05M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/crr",
"NYSE","CAH","Cardinal Health, Inc.","75.88","$24.17B","n/a","Health Care","Other Pharmaceuticals","http://www.nasdaq.com/symbol/cah",
"NYSE","CCP","Care Capital Properties, Inc.","26.99","$2.27B","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ccp",
"NYSE","CRCM","Care.com, Inc.","9.77","$279.43M","2014","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/crcm",
"NYSE","CSL","Carlisle Companies Incorporated","104.1","$6.73B","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/csl",
"NYSE","KMX","CarMax Inc","53.1","$10.17B","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/kmx",
"NYSE","CCL","Carnival Corporation","48.77","$36.78B","1987","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/ccl",
"NYSE","CUK","Carnival Corporation","48.91","$36.88B","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/cuk",
"NYSE","CRS","Carpenter Technology Corporation","40.94","$1.91B","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/crs",
"NYSE","CSV","Carriage Services, Inc.","23.46","$390.44M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/csv",
"NYSE","CRI","Carter&#39;s, Inc.","88.43","$4.43B","2003","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/cri",
"NYSE","CAS","Castle (A.M.) & Co.","0.7768","$25.36M","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/cas",
"NYSE","CSLT","Castlight Health, inc.","3.95","$405.66M","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/cslt",
"NYSE","CTLT","Catalent, Inc.","25.87","$3.23B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctlt",
"NYSE","CTT","CatchMark Timber Trust, Inc.","10.94","$424.81M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ctt",
"NYSE","CAT","Caterpillar, Inc.","89.42","$52.24B","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/cat",
"NYSE","CATO","Cato Corporation (The)","32.96","$915.85M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cato",
"NYSE","CBZ","CBIZ, Inc.","11.24","$600.72M","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cbz",
"NYSE","CBL","CBL & Associates Properties, Inc.","11.96","$2.04B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cbl",
"NYSE","CBL^D","CBL & Associates Properties, Inc.","25.11","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^d",
"NYSE","CBL^E","CBL & Associates Properties, Inc.","25.2496","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbl^e",
"NYSE","CBO","CBO (Listing Market - NYSE - Networks A/E)","19.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbo",
"NYSE","IGR","CBRE Clarion Global Real Estate Income Fund","8.11","$945.55M","2004","n/a","n/a","http://www.nasdaq.com/symbol/igr",
"NYSE","CBG","CBRE Group, Inc.","27.56","$9.25B","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/cbg",
"NYSE","CBS","CBS Corporation","56.41","$25.08B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/cbs",
"NYSE","CBS.A","CBS Corporation","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbs.a",
"NYSE","CBX","CBX (Listing Market NYSE Networks AE","0.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbx",
"NYSE","CDI","CDI Corporation","5.57","$103.59M","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/cdi",
"NYSE","CEB","CEB Inc.","54","$1.74B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ceb",
"NYSE","FUN","Cedar Fair, L.P.","57.72","$3.24B","1987","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/fun",
"NYSE","CDR","Cedar Realty Trust, Inc.","6.76","$576.9M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cdr",
"NYSE","CDR^B","Cedar Realty Trust, Inc.","25.59","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cdr^b",
"NYSE","CGI","Celadon Group, Inc.","8.72","$250.4M","n/a","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/cgi",
"NYSE","CE","Celanese Corporation","65.86","$9.53B","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ce",
"NYSE","CLS","Celestica, Inc.","10.91","$1.33B","1998","Technology","Electrical Products","http://www.nasdaq.com/symbol/cls",
"NYSE","CEL","Cellcom Israel, Ltd.","7.52","$756.55M","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cel",
"NYSE","CPAC","Cementos Pacasmayo S.A.A.","9.35","$1.02B","2012","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cpac",
"NYSE","CX","Cemex S.A.B. de C.V.","8.1","$11.35B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cx",
"NYSE","CNCO","Cencosud S.A.","8.91","$8.44B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/cnco",
"NYSE","CVE","Cenovus Energy Inc","14.72","$12.26B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cve",
"NYSE","CNC","Centene Corporation","61.9","$10.57B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/cnc",
"NYSE","CEN","Center Coast MLP & Infrastructure Fund","11.47","$226.96M","2013","n/a","n/a","http://www.nasdaq.com/symbol/cen",
"NYSE","CNP","CenterPoint Energy, Inc.","22.35","$9.63B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/cnp",
"NYSE","CEE","Central Europe, Russia and Turkey Fund, Inc. (The)","19.25","$155.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cee",
"NYSE","CCS","Century Communities, Inc.","21.12","$444.65M","2014","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/ccs",
"NYSE","CTL","CenturyLink, Inc.","27.03","$14.76B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctl",
"NYSE","CVO","Cenveo Inc","7.48","$63.97M","n/a","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cvo",
"NYSE","CF","CF Industries Holdings, Inc.","24.86","$5.8B","2005","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cf",
"NYSE","CGG","CGG","27.95","$154.66M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cgg",
"NYSE","GIB","CGI Group, Inc.","48.37","$13.15B","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/gib",
"NYSE","ECOM          ","ChannelAdvisor Corporation","12.68","$325.84M","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ecom",
"NYSE","CRL","Charles River Laboratories International, Inc.","82.97","$2.62B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/crl",
"NYSE","CLDT","Chatham Lodging Trust (REIT)","18.93","$726.05M","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cldt",
"NYSE","CMCM","Cheetah Mobile Inc.","13.43","$1.91B","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmcm",
"NYSE","CHGG","Chegg, Inc.","7.15","$650.85M","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/chgg",
"NYSE","CHE","Chemed Corp.","140.92","$2.28B","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/che",
"NYSE","CC","Chemours Company (The)","16.17","$2.94B","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cc",
"NYSE","CHMT","Chemtura Corp.","32.9","$2.08B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/chmt",
"NYSE","CHMI","Cherry Hill Mortgage Investment Corporation","16.48","$124.07M","2013","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chmi",
"NYSE","CHK","Chesapeake Energy Corporation","6.8","$5.28B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chk",
"NYSE","CHK^D","Chesapeake Energy Corporation","44.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chk^d",
"NYSE","CHKR","Chesapeake Granite Wash Trust","2.14","$100.05M","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/chkr",
"NYSE","CHSP","Chesapeake Lodging Trust","22.34","$1.34B","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/chsp",
"NYSE","CHSP^A","Chesapeake Lodging Trust","25.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chsp^a",
"NYSE","CPK","Chesapeake Utilities Corporation","58.33","$893.8M","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/cpk",
"NYSE","CVX","Chevron Corporation","102.23","$192.86B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/cvx",
"NYSE","CBI","Chicago Bridge & Iron Company N.V.","28.42","$2.93B","1997","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cbi",
"NYSE","CHS","Chico&#39;s FAS, Inc.","12.2","$1.61B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/chs",
"NYSE","CIM","Chimera Investment Corporation","14.9","$2.8B","2007","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cim",
"NYSE","CO","China Cord Blood Corporation","5.23","$381.81M","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/co",
"NYSE","STV","China Digital TV Holding Co., Ltd.","1.19","$71.61M","2007","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/stv",
"NYSE","DL","China Distance Education Holdings Limited","13.29","$442.86M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dl",
"NYSE","CEA","China Eastern Airlines Corporation Ltd.","23.63","$6.84B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/cea",
"NYSE","CHN","China Fund, Inc. (The)","16.58","$260.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/chn",
"NYSE","CGA","China Green Agriculture, Inc.","1.44","$53.25M","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/cga",
"NYSE","LFC","China Life Insurance Company Limited","13.4","$75.75B","2003","Finance","Life Insurance","http://www.nasdaq.com/symbol/lfc",
"NYSE","CHL","China Mobile (Hong Kong) Ltd.","63.1","$258.4B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chl",
"NYSE","BORN","China New Borun Corporation","1.55","$39.87M","2010","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/born",
"NYSE","COE","China Online Education Group","21.26","$425.75M","2016","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/coe",
"NYSE","SNP","China Petroleum & Chemical Corporation","76.1","$92.14B","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/snp",
"NYSE","ZNH","China Southern Airlines Company Limited","28.22","$5.54B","1997","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/znh",
"NYSE","CHA","China Telecom Corp Ltd","52.37","$42.38B","2002","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cha",
"NYSE","CHU","China Unicom (Hong Kong) Ltd","12.23","$29.29B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/chu",
"NYSE","XNY","China Xiniya Fashion Limited","1.65","$23.48M","2010","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/xny",
"NYSE","CYD","China Yuchai International Limited","11.05","$434.25M","1994","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cyd",
"NYSE","ZX","China Zenix Auto International Limited","1.15","$59.37M","2011","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/zx",
"NYSE","CMG","Chipotle Mexican Grill, Inc.","427.84","$12.46B","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cmg",
"NYSE","CHH","Choice Hotels International, Inc.","44.92","$2.52B","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/chh",
"NYSE","CBK","Christopher & Banks Corporation","1.43","$53.25M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/cbk",
"NYSE","CHT","Chunghwa Telecom Co., Ltd.","35.26","$27.35B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cht",
"NYSE","CHD","Church & Dwight Company, Inc.","46.26","$11.92B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/chd",
"NYSE","CBR","Ciber, Inc.","1.09","$88.52M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cbr",
"NYSE","CIEN","Ciena Corporation","21.95","$3.06B","1997","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cien",
"NYSE","CI","Cigna Corporation","127.09","$32.61B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ci",
"NYSE","XEC","Cimarex Energy Co","139.48","$13.25B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xec",
"NYSE","CBB","Cincinnati Bell Inc","19.71","$828.5M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cbb",
"NYSE","CBB^B","Cincinnati Bell Inc","50.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cbb^b",
"NYSE","CNK","Cinemark Holdings Inc","38.88","$4.52B","2007","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/cnk",
"NYSE","CINR","Ciner Resources LP","31.0701","$610.63M","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/cinr",
"NYSE","CIR","CIRCOR International, Inc.","59.45","$976.37M","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/cir",
"NYSE","CIT","CIT Group Inc (DEL)","36.26","$7.32B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cit",
"NYSE","BLW","Citigroup Inc.","15.51","$573.93M","2003","Finance","Major Banks","http://www.nasdaq.com/symbol/blw",
"NYSE","C","Citigroup Inc.","48.65","$141.35B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c",
"NYSE","C.WS.A","Citigroup Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c.ws.a",
"NYSE","C^C","Citigroup Inc.","26.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^c",
"NYSE","C^J","Citigroup Inc.","29","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^j",
"NYSE","C^K","Citigroup Inc.","28.85","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^k",
"NYSE","C^L","Citigroup Inc.","27.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^l",
"NYSE","C^N","Citigroup Inc.","26.2291","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/c^n",
"NYSE","C^P","Citigroup Inc.","28.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^p",
"NYSE","C^S","Citigroup Inc.","26.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/c^s",
"NYSE","CFG","Citizens Financial Group, Inc.","25.57","$13.28B","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/cfg",
"NYSE","CIA","Citizens, Inc.","8.55","$428.2M","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/cia",
"NYSE","CIO","City Office REIT, Inc.","12.24","$298.11M","2014","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cio",
"NYSE","CIO^A","City Office REIT, Inc.","24.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cio^a",
"NYSE","CVEO","Civeo Corporation","1.18","$127.54M","2014","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cveo",
"NYSE","CIVI","Civitas Solutions, Inc.","18.1","$672.08M","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/civi",
"NYSE","CLC","CLARCOR Inc.","64.46","$3.13B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/clc",
"NYSE","CWEI","Clayton Williams Energy, Inc.","87.64","$1.07B","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/cwei",
"NYSE","CLH","Clean Harbors, Inc.","48.55","$2.79B","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/clh",
